Vehicle,Season,Weekday,Hour of Day,Trip Elapsed Minutes,Outside Temp,Inside Temp,Left Temp Change,Wind Level Change,Power Mode,Heading,Fuel,Avg. Speed,Avg. RPM,Left Temp,Wind Level
58329,Winter,True,17.37,1.45,7,9,0.0,0.0,2.0,359.0,41.944,0.0,1026.67,19.0,1.0
58329,Winter,True,8.95,1.43,7,9,0.0,0.0,2.0,240.0,41.552,0.0,1010.75,19.0,1.0
58329,Winter,False,8.58,0.22,11,12,0.0,0.0,2.0,141.0,79.184,0.0,1166.0,19.0,1.0
58329,Winter,False,8.7,7.9,10,14,0.0,0.0,2.0,185.0,78.792,15.66,1176.27,19.0,1.0
58329,Winter,False,9.82,0.42,10,14,0.0,,2.0,166.0,78.4,0.0,902.0,19.0,
58329,Winter,False,10.6,0.12,10,16,0.0,,2.0,99.0,77.616,1.7,935.0,19.0,1.0
58329,Winter,False,18.2,0.07,8,14,0.0,,2.0,97.0,65.072,0.0,1171.5,19.0,1.0
58329,Winter,False,15.27,0.47,5,17,0.0,0.0,2.0,94.0,53.704,0.0,865.0,19.0,1.0
58329,Winter,False,16.38,0.47,5,15,0.0,0.0,2.0,282.0,53.704,5.8,910.0,19.0,1.0
58329,Winter,False,18.58,0.32,5,12,0.0,0.0,2.0,182.0,53.312,0.0,1157.0,19.0,1.0
58329,Winter,True,13.13,9.18,5,17,0.0,0.0,2.0,72.0,48.608,25.42,1330.05,19.0,1.0
58329,Winter,False,17.1,2.6,3,10,0.0,0.0,2.0,229.0,17.248,21.8,1266.5,19.0,1.0
58329,Winter,False,17.23,10.63,3,13,0.0,0.0,2.0,299.0,16.072,20.67,1263.0,19.0,1.0
58329,Winter,True,9.03,1.42,4,3,0.0,0.0,2.0,268.0,36.848,0.0,1013.17,19.0,1.0
58329,Winter,True,9.15,9.02,2,6,0.0,0.0,2.0,358.0,35.672,11.68,1176.88,19.0,1.0
58329,Winter,True,17.58,0.97,5,8,0.0,0.0,2.0,4.0,24.696,0.0,1065.0,19.0,1.0
58329,Winter,True,22.57,1.35,5,8,0.0,1.0,2.0,207.0,24.696,0.0,1028.33,19.0,2.0
58329,Winter,True,9.93,8.55,0,7,0.0,0.0,2.0,265.0,52.528,18.87,1178.7,19.0,1.0
58329,Winter,False,8.47,6.65,-1,-1,9.0,5.0,2.0,139.0,47.432,0.84,857.75,25.0,6.0
58329,Winter,False,9.18,25.37,0,21,0.0,0.0,2.0,194.0,52.528,29.66,1199.69,25.0,6.0
58329,Winter,False,9.3,32.9,0,21,0.0,0.0,2.0,220.0,51.744,29.69,1261.24,25.0,6.0
58329,Winter,False,15.1,19.27,5,23,0.0,0.0,2.0,341.0,79.968,36.89,1133.64,25.0,6.0
58329,Winter,True,9.87,3.03,2,5,0.0,0.0,2.0,358.0,74.872,0.0,965.57,25.0,6.0
58329,Winter,True,10.05,13.63,2,8,0.0,0.0,2.0,103.0,74.48,8.25,1013.57,25.0,6.0
58329,Winter,False,9.43,9.37,5,10,0.0,-5.0,2.0,190.0,55.272,3.0,1020.65,25.0,1.0
58329,Winter,False,9.95,40.82,8,15,0.0,0.0,2.0,145.0,52.528,104.01,2127.61,25.0,1.0
58329,Winter,False,17.6,51.42,13,25,0.0,0.0,2.0,312.0,31.752,67.36,1595.0,25.0,1.0
58329,Winter,False,15.35,2.8,7,12,0.0,0.0,2.0,163.0,16.856,12.96,1319.22,25.0,1.0
58329,Winter,False,17.47,5.0,6,15,0.0,0.0,2.0,266.0,12.152,21.18,1228.62,25.0,1.0
58329,Winter,False,17.53,9.4,6,16,0.0,0.0,2.0,278.0,11.368,21.14,1205.52,25.0,1.0
58329,Winter,False,18.2,17.92,5,20,0.0,0.0,2.0,204.0,75.264,31.86,1414.5,25.0,1.0
58329,Winter,True,9.05,9.7,0,7,0.0,0.0,2.0,11.0,72.52,20.38,1213.28,25.0,1.0
58329,Winter,True,9.72,49.53,0,16,0.0,,2.0,242.0,68.208,61.21,1483.72,25.0,
58329,Winter,True,9.83,56.95,1,18,0.0,,2.0,280.0,66.248,90.15,1894.25,25.0,1.0
